id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp,created_at_ist,violation_items,parking_violation,date,month,weekday,hour,is_peak_hour,is_weekend,near_junction,violation_severity,vehicle_pcu,junction_weight,peak_weight,grid_lat,grid_lon,grid_id,incident_impact
FKID000043,12.9397348,77.6955295,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0043,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:14:46+00,,2023-11-27 21:53:32.437605+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0043,MAXI-CAB,approved,2023-11-30 04:45:54.483+00,2023-11-22 06:44:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,1.0,1.0,1.0,12.94,77.696,"12.94,77.696",1.4
FKID000044,12.9755693,77.5816368,"Y Ramachandra Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0044,CAR,,"[""NO PARKING""]",[113],2023-12-17 06:07:46+00,,2023-12-19 05:20:21.200377+00,FKDEV00027,FKUSR00027,3.0,Upparpet,False,BTP038 - Mysore Bank Junction,,,,,,,2023-12-17 11:37:46+05:30,['NO PARKING'],True,2023-12-17,2023-12,Sunday,11,0,1,1,1.0,1.0,1.25,1.0,12.976,77.582,"12.976,77.582",1.25
FKID000045,12.9397473,77.6955013,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0045,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:14:46+00,,2023-11-27 21:53:34.896522+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0045,MAXI-CAB,approved,2023-11-30 04:46:07.88+00,2023-11-22 06:44:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,1.0,1.0,1.0,12.94,77.696,"12.94,77.696",1.4
FKID000046,12.9397338,77.6954854,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0046,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:14:46+00,,2023-11-27 21:53:33.137219+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0046,MAXI-CAB,approved,2023-11-30 04:46:30.965+00,2023-11-22 06:44:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,1.0,1.0,1.0,12.94,77.695,"12.94,77.695",1.4
FKID000047,12.8418527,77.6453018,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0047,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-10 07:10:46+00,,2024-03-10 07:43:19.027147+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:40:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.645,"12.842,77.645",0.42000000000000004
FKID000048,12.8418527,77.6453018,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0047,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-10 07:10:46+00,,2024-03-10 07:43:20.888249+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:40:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.645,"12.842,77.645",0.42000000000000004
FKID000049,12.8418527,77.6453018,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0047,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-10 07:10:46+00,,2024-03-10 07:43:35.793398+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:40:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.645,"12.842,77.645",0.42000000000000004
FKID000050,12.8418833,77.6453453,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0048,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-10 07:10:46+00,,2024-03-10 07:43:34.565101+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:40:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.645,"12.842,77.645",0.42000000000000004
FKID000051,12.8418833,77.6453453,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0048,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-10 07:10:46+00,,2024-03-10 07:43:41.075058+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:40:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.645,"12.842,77.645",0.42000000000000004
FKID000052,12.8418833,77.6453453,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0048,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-10 07:10:46+00,,2024-03-10 07:43:42.233339+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:40:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.645,"12.842,77.645",0.42000000000000004
FKID000053,12.8418833,77.6453453,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0048,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-10 07:10:46+00,,2024-03-10 07:44:01.194339+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:40:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.645,"12.842,77.645",0.42000000000000004
FKID000054,12.8419042,77.6454993,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0049,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-10 07:11:46+00,,2024-03-10 07:43:58.209654+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:41:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.645,"12.842,77.645",0.42000000000000004
FKID000055,12.8419042,77.6454993,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0049,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-10 07:11:46+00,,2024-03-10 07:44:00.633755+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:41:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.645,"12.842,77.645",0.42000000000000004
FKID000056,12.8419042,77.6454993,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0049,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-10 07:11:46+00,,2024-03-10 07:44:12.780732+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:41:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.645,"12.842,77.645",0.42000000000000004
FKID000057,12.841905,77.6455267,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0050,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-10 07:11:46+00,,2024-03-10 07:44:39.679082+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:41:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.646,"12.842,77.646",0.42000000000000004
FKID000058,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0051,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-10 07:12:46+00,,2024-03-10 07:44:22.239734+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:42:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.646,"12.842,77.646",0.42000000000000004
FKID000059,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0051,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-10 07:12:46+00,,2024-03-10 07:44:40.555696+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 12:42:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,12,0,1,0,1.05,0.4,1.0,1.0,12.842,77.646,"12.842,77.646",0.42000000000000004
FKID000060,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-10 07:34:46+00,,2024-03-10 07:44:23.62892+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 13:04:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,13,0,1,0,1.05,0.4,1.0,1.0,12.842,77.646,"12.842,77.646",0.42000000000000004
FKID000061,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-10 07:34:46+00,,2024-03-10 07:44:31.336282+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 13:04:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,13,0,1,0,1.05,0.4,1.0,1.0,12.842,77.646,"12.842,77.646",0.42000000000000004
FKID000062,12.9940425,77.5891127,"Palace Road, Kumar Park, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0053,SCOOTER,,"[""NO PARKING""]",[113],2023-11-28 21:22:46+00,,2023-11-28 21:25:23.400315+00,FKDEV00029,FKUSR00029,11.0,High ground,True,BTP032 - Windsor Circle,,,FKN00GL0053,SCOOTER,approved,2023-11-30 04:47:14.559+00,2023-11-29 02:52:46+05:30,['NO PARKING'],True,2023-11-29,2023-11,Wednesday,2,0,0,1,1.0,0.4,1.25,1.0,12.994,77.589,"12.994,77.589",0.5
FKID000063,12.9349413,77.5364074,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL0054,SCOOTER,,"[""NO PARKING""]",[113],2023-11-28 21:20:46+00,,2023-11-28 21:21:50.796112+00,FKDEV00030,FKUSR00030,23.0,Banashankari,True,No Junction,,,FKN00GL0054,SCOOTER,approved,2023-11-30 04:47:28.887+00,2023-11-29 02:50:46+05:30,['NO PARKING'],True,2023-11-29,2023-11,Wednesday,2,0,0,0,1.0,0.4,1.0,1.0,12.935,77.536,"12.935,77.536",0.4
FKID000064,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-10 07:34:46+00,,2024-03-10 07:44:35.235754+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 13:04:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,13,0,1,0,1.05,0.4,1.0,1.0,12.842,77.646,"12.842,77.646",0.42000000000000004
FKID000065,12.9396829,77.6955035,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0055,LGV,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:15:46+00,,2023-11-27 21:53:37.109828+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0055,LGV,approved,2023-11-30 04:47:19.527+00,2023-11-22 06:45:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,1.35,1.0,1.0,12.94,77.696,"12.94,77.696",1.89
FKID000066,12.9397901,77.6954983,"Outer Ring Road, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0056,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:14:46+00,,2023-11-27 21:53:33.833735+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0057,MAXI-CAB,approved,2023-11-30 04:47:10.223+00,2023-11-22 06:44:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,1.0,1.0,1.0,12.94,77.695,"12.94,77.695",1.4
FKID000067,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-10 07:34:46+00,,2024-03-10 07:44:36.591485+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 13:04:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,13,0,1,0,1.05,0.4,1.0,1.0,12.842,77.646,"12.842,77.646",0.42000000000000004
FKID000068,12.8419016,77.6455174,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",FKN00GL0052,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-03-10 07:34:46+00,,2024-03-10 07:44:41.68644+00,FKDEV00028,FKUSR00028,38.0,Electronic City,False,No Junction,,,,,,,2024-03-10 13:04:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,13,0,1,0,1.05,0.4,1.0,1.0,12.842,77.646,"12.842,77.646",0.42000000000000004
FKID000069,12.99600071315529,77.69450963523893,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL0058,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""NO PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC""]","[107,113,111]",2024-03-10 07:44:46+00,,2024-03-10 07:45:49.171532+00,FKDEV00031,FKUSR00031,84.0,Mahadevapura,False,No Junction,,,,,,,2024-03-10 13:14:46+05:30,"['PARKING IN A MAIN ROAD', 'NO PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC']",True,2024-03-10,2024-03,Sunday,13,0,1,0,1.4,0.75,1.0,1.0,12.996,77.695,"12.996,77.695",1.0499999999999998
FKID000070,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0059,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-10 07:33:46+00,,2024-03-10 07:46:12.384595+00,FKDEV00032,FKUSR00032,45.0,HSR Layout,False,No Junction,,,,,,,2024-03-10 13:03:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,13,0,1,0,1.05,0.75,1.0,1.0,12.892,77.638,"12.892,77.638",0.7875000000000001
FKID000071,12.99600071315529,77.69450963523893,"Whitefield Road, VR Mall, Dyavasandra Industrial Estate Phase 2, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL0060,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""NO PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC""]","[107,113,111]",2024-03-10 07:44:46+00,,2024-03-10 07:46:13.074076+00,FKDEV00031,FKUSR00031,84.0,Mahadevapura,False,No Junction,,,,,,,2024-03-10 13:14:46+05:30,"['PARKING IN A MAIN ROAD', 'NO PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC']",True,2024-03-10,2024-03,Sunday,13,0,1,0,1.4,0.75,1.0,1.0,12.996,77.695,"12.996,77.695",1.0499999999999998
FKID000072,12.9397541,77.6956221,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0061,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:14:46+00,,2023-11-27 21:53:30.95484+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0061,MAXI-CAB,approved,2023-11-30 04:47:38.844+00,2023-11-22 06:44:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,1.0,1.0,1.0,12.94,77.696,"12.94,77.696",1.4
FKID000073,12.9270323,77.6781702,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0062,PASSENGER AUTO,,"[""NO PARKING""]",[113],2023-11-17 22:36:46+00,,2023-11-17 22:49:59.416556+00,FKDEV00033,FKUSR00033,82.0,Bellandur,True,No Junction,,,FKN00GL0063,PASSENGER AUTO,approved,2023-11-19 00:11:15.291+00,2023-11-18 04:06:46+05:30,['NO PARKING'],True,2023-11-18,2023-11,Saturday,4,0,1,0,1.0,0.75,1.0,1.0,12.927,77.678,"12.927,77.678",0.75
FKID000074,12.89209527630706,77.63817775007108,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0064,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-10 07:33:46+00,,2024-03-10 07:46:15.591721+00,FKDEV00032,FKUSR00032,45.0,HSR Layout,False,No Junction,,,,,,,2024-03-10 13:03:46+05:30,['WRONG PARKING'],True,2024-03-10,2024-03,Sunday,13,0,1,0,1.05,0.4,1.0,1.0,12.892,77.638,"12.892,77.638",0.42000000000000004
FKID000075,12.9397529,77.6956764,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0065,CAR,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2023-11-22 01:13:46+00,,2023-11-27 21:53:25.561273+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0065,MAXI-CAB,approved,2023-11-30 04:51:23.525+00,2023-11-22 06:43:46+05:30,"['PARKING IN A MAIN ROAD', 'NO PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,1.0,1.0,1.0,12.94,77.696,"12.94,77.696",1.4
FKID000076,12.9995616,77.6742793,"Outer Ring Road, Dargah Mohalla, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL0066,CAR,,"[""WRONG PARKING""]",[112],2023-12-24 20:08:46+00,,2023-12-24 20:18:50.277616+00,FKDEV00034,FKUSR00034,34.0,Banaswadi,False,No Junction,,,,,,,2023-12-25 01:38:46+05:30,['WRONG PARKING'],True,2023-12-25,2023-12,Monday,1,0,0,0,1.05,1.0,1.0,1.0,13.0,77.674,"13.0,77.674",1.05
FKID000077,12.9397481,77.695636,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0067,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:13:46+00,,2023-11-27 21:53:27.696925+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0067,MAXI-CAB,approved,2023-11-30 04:51:43.054+00,2023-11-22 06:43:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,1.0,1.0,1.0,12.94,77.696,"12.94,77.696",1.4
FKID000078,12.9770657,77.5772568,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0068,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-17 04:32:46+00,,2023-11-17 04:37:11.772887+00,FKDEV00035,FKUSR00035,3.0,Upparpet,True,BTP040 - Elite Junction,,,FKN00GL0069,SCOOTER,approved,2023-11-19 00:18:20.555+00,2023-11-17 10:02:46+05:30,['WRONG PARKING'],True,2023-11-17,2023-11,Friday,10,1,0,1,1.05,0.4,1.25,1.2,12.977,77.577,"12.977,77.577",0.63
FKID000079,12.9994274,77.5496108,"10th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0070,MOPED,,"[""WRONG PARKING""]",[112],2024-04-07 23:04:46+00,,2024-04-09 21:13:52.158557+00,FKDEV00036,FKUSR00036,6.0,Rajajinagar,False,BTP027 - Modi Bridge Junction,,,,,,,2024-04-08 04:34:46+05:30,['WRONG PARKING'],True,2024-04-08,2024-04,Monday,4,0,0,1,1.05,0.35,1.25,1.0,12.999,77.55,"12.999,77.55",0.459375
FKID000080,12.9397529,77.6956764,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0071,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:13:46+00,,2023-11-27 21:53:26.600682+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0071,PASSENGER AUTO,approved,2023-11-30 04:53:23.709+00,2023-11-22 06:43:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,0.75,1.0,1.0,12.94,77.696,"12.94,77.696",1.0499999999999998
FKID000081,12.891004495003813,77.63878863241251,"Electronics City Flyover, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0072,CAR,,"[""NO PARKING""]",[113],2024-03-10 07:48:46+00,,2024-03-10 07:52:45.948581+00,FKDEV00032,FKUSR00032,45.0,HSR Layout,False,No Junction,,,,,,,2024-03-10 13:18:46+05:30,['NO PARKING'],True,2024-03-10,2024-03,Sunday,13,0,1,0,1.0,1.0,1.0,1.0,12.891,77.639,"12.891,77.639",1.0
FKID000082,12.9396573,77.6956901,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0073,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:12:46+00,,2023-11-27 21:53:21.527785+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0073,MAXI-CAB,approved,2023-11-30 04:53:52.443+00,2023-11-22 06:42:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,1.0,1.0,1.0,12.94,77.696,"12.94,77.696",1.4
FKID000083,12.9170676,77.6516121,"27th Main Road, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0074,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-17 08:10:46+00,,2023-11-17 19:17:53.808358+00,FKDEV00019,FKUSR00019,45.0,HSR Layout,True,No Junction,,,FKN00GL0074,MOTOR CYCLE,rejected,2023-11-17 19:28:38.788+00,2023-11-17 13:40:46+05:30,['WRONG PARKING'],True,2023-11-17,2023-11,Friday,13,0,0,0,1.05,0.4,1.0,1.0,12.917,77.652,"12.917,77.652",0.42000000000000004
FKID000084,12.9397481,77.695636,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0075,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:13:46+00,,2023-11-27 21:53:28.606545+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0075,PASSENGER AUTO,approved,2023-11-30 04:54:13.179+00,2023-11-22 06:43:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,0.75,1.0,1.0,12.94,77.696,"12.94,77.696",1.0499999999999998
FKID000085,12.9396691,77.6958935,"Kadubeesanahalli Underpass, Indiqube Alpha, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0076,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-22 01:12:46+00,,2023-11-27 21:53:18.300679+00,FKDEV00026,FKUSR00026,13.0,HAL Old Airport,True,No Junction,,,FKN00GL0076,MAXI-CAB,approved,2023-11-30 04:54:41.859+00,2023-11-22 06:42:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2023-11-22,2023-11,Wednesday,6,0,0,0,1.4,1.0,1.0,1.0,12.94,77.696,"12.94,77.696",1.4
